DATE,NIFTY_500_CLOSE,52W_HIGH,52W_LOW,PCT_HIGH,ABOVE_200SMA,PCT_ABOVE_200SMA
2022-04-08,15342.3798828125,10,0,4.3,128,54.9
2022-04-11,15325.4794921875,16,0,6.9,128,54.9
2022-04-12,15164.6806640625,8,0,3.4,117,50.2
2022-04-13,15138.5302734375,10,0,4.3,119,51.1
2022-04-18,14926.0302734375,9,0,3.9,110,47.2
2022-04-19,14726.630859375,16,0,6.9,107,45.9
2022-04-20,14850.2802734375,2,0,0.9,109,46.8
2022-04-21,15053.9306640625,11,0,4.7,120,51.5
2022-04-22,14894.830078125,8,0,3.4,122,52.4
2022-04-25,14672.98046875,0,1,0.0,109,46.8
2022-04-26,14898.330078125,5,0,2.1,114,48.9
2022-04-27,14755.98046875,5,0,2.1,110,47.2
2022-04-28,14913.880859375,4,0,1.7,112,48.1
2022-04-29,14783.330078125,5,0,2.1,107,45.9
2022-05-02,14736.2802734375,2,2,0.9,104,44.6
2022-05-04,14393.3310546875,2,3,0.9,86,36.9
2022-05-05,14395.4814453125,1,3,0.4,83,35.6
2022-05-06,14145.7314453125,0,12,0.0,70,30.0
2022-05-09,13991.7314453125,1,13,0.4,60,25.8
2022-05-10,13855.931640625,1,17,0.4,55,23.5
2022-05-11,13771.7822265625,0,28,0.0,56,23.9
2022-05-12,13465.232421875,0,34,0.0,49,20.9
2022-05-13,13471.482421875,0,14,0.0,51,21.8
2022-05-16,13571.1826171875,0,14,0.0,55,23.5
2022-05-17,13926.03125,1,1,0.4,62,26.5
2022-05-18,13918.181640625,1,3,0.4,69,29.5
2022-05-19,13550.8828125,1,17,0.4,61,26.1
2022-05-20,13895.03125,2,1,0.9,70,29.9
2022-05-23,13835.78125,1,5,0.4,72,30.8
2022-05-24,13747.232421875,1,13,0.4,69,29.4
2022-05-25,13587.732421875,1,27,0.4,59,25.1
2022-05-26,13722.5322265625,0,33,0.0,60,25.5
2022-05-27,13873.1318359375,0,2,0.0,64,27.2
2022-05-30,14154.78125,0,1,0.0,76,32.3
2022-05-31,14119.5810546875,8,3,3.4,73,31.1
2022-06-01,14082.8818359375,4,2,1.7,75,31.9
2022-06-02,14167.931640625,4,3,1.7,75,31.9
2022-06-03,14077.8818359375,2,9,0.9,73,31.1
2022-06-06,14054.0810546875,3,9,1.3,70,29.8
2022-06-07,13935.5810546875,3,8,1.3,64,27.2
2022-06-08,13886.8818359375,0,7,0.0,62,26.4
2022-06-09,13977.0810546875,1,6,0.4,60,25.5
2022-06-10,13781.7314453125,1,7,0.4,57,24.3
2022-06-13,13416.8828125,0,27,0.0,48,20.4
2022-06-14,13388.2822265625,0,23,0.0,44,18.7
2022-06-15,13380.83203125,0,14,0.0,46,19.6
2022-06-16,13089.1826171875,1,33,0.4,35,14.9
2022-06-17,12994.7333984375,1,56,0.4,35,14.9
2022-06-20,12950.7333984375,0,49,0.0,32,13.6
2022-06-21,13241.8828125,0,6,0.0,35,14.9
2022-06-22,13047.732421875,1,10,0.4,33,14.0
2022-06-23,13178.7822265625,1,9,0.4,37,15.7
2022-06-24,13322.482421875,0,2,0.0,43,18.3
2022-06-27,13444.5322265625,0,1,0.0,44,18.7
2022-06-28,13464.232421875,1,2,0.4,48,20.4
2022-06-29,13417.83203125,1,5,0.4,47,20.0
2022-06-30,13387.5322265625,0,3,0.0,40,17.0
2022-07-01,13394.4326171875,1,5,0.4,47,20.0
2022-07-04,13472.6328125,3,0,1.3,48,20.4
2022-07-05,13461.83203125,1,0,0.4,46,19.6
2022-07-06,13631.2822265625,3,1,1.3,56,23.8
2022-07-07,13765.58203125,4,0,1.7,59,25.1
2022-07-08,13828.2314453125,4,0,1.7,60,25.5
2022-07-11,13886.8310546875,9,0,3.8,65,27.7
2022-07-12,13778.9814453125,2,0,0.9,59,25.1
2022-07-13,13726.9326171875,3,1,1.3,65,27.7
2022-07-14,13702.6328125,0,4,0.0,64,27.2
2022-07-15,13790.181640625,2,4,0.9,67,28.5
2022-07-18,13984.3818359375,10,0,4.3,75,31.9
2022-07-19,14051.6318359375,10,0,4.3,82,34.9
2022-07-20,14164.3818359375,9,0,3.8,82,34.9
2022-07-21,14271.78125,9,0,3.8,90,38.3
2022-07-22,14336.5810546875,6,0,2.6,88,37.4
2022-07-25,14279.4814453125,8,0,3.4,90,38.3
2022-07-26,14141.431640625,6,0,2.6,82,34.9
2022-07-27,14262.53125,7,0,3.0,89,37.9
2022-07-28,14469.0810546875,10,0,4.3,95,40.4
2022-07-29,14665.630859375,12,0,5.1,106,45.1
2022-08-01,14846.830078125,15,0,6.4,116,49.4
2022-08-02,14876.580078125,15,0,6.4,119,50.6
2022-08-03,14878.0302734375,8,0,3.4,115,48.9
2022-08-04,14892.4306640625,8,0,3.4,115,48.9
2022-08-05,14900.380859375,6,0,2.6,117,49.8
2022-08-08,14993.330078125,7,0,3.0,121,51.5
2022-08-10,14985.7802734375,15,0,6.4,116,49.4
2022-08-11,15095.130859375,18,0,7.7,127,54.0
2022-08-12,15140.5302734375,14,0,6.0,130,55.3
2022-08-16,15280.4794921875,17,0,7.2,134,57.0
2022-08-17,15379.029296875,18,0,7.7,141,60.0
2022-08-18,15404.5791015625,10,0,4.3,146,62.1
2022-08-19,15236.630859375,7,0,3.0,139,59.1
2022-08-22,15001.73046875,5,2,2.1,128,54.5
2022-08-23,15090.48046875,2,1,0.9,135,57.4
2022-08-24,15140.380859375,7,0,3.0,138,58.7
2022-08-25,15100.630859375,11,0,4.7,141,60.0
2022-08-26,15147.5302734375,11,0,4.7,142,60.4
2022-08-29,14972.73046875,10,2,4.3,143,60.9
2022-08-30,15325.029296875,19,0,8.1,148,63.0
2022-09-01,15211.1806640625,20,1,8.5,148,63.0
2022-09-02,15201.580078125,19,1,8.1,148,63.0
2022-09-05,15294.3798828125,9,1,3.8,147,62.6
2022-09-06,15313.029296875,14,3,6.0,149,63.4
2022-09-07,15319.3798828125,12,2,5.1,154,65.5
2022-09-08,15440.6796875,11,0,4.7,155,66.0
2022-09-09,15467.3798828125,14,1,6.0,157,66.8
2022-09-12,15577.3798828125,10,1,4.3,164,69.8
2022-09-13,15669.8291015625,18,0,7.7,169,71.9
2022-09-14,15630.6796875,17,0,7.2,167,71.1
2022-09-15,15580.3291015625,21,0,8.9,167,71.1
2022-09-16,15243.9306640625,10,3,4.3,150,63.8
2022-09-19,15293.529296875,8,4,3.4,148,63.0
2022-09-20,15470.3291015625,14,2,6.0,154,65.5
2022-09-21,15361.2294921875,10,1,4.3,154,65.5
2022-09-22,15335.279296875,4,2,1.7,151,64.3
2022-09-23,15057.630859375,3,3,1.3,143,60.9
2022-09-26,14725.6806640625,0,12,0.0,123,52.3
2022-09-27,14727.2802734375,1,7,0.4,124,52.8
2022-09-28,14620.580078125,3,5,1.3,120,51.1
2022-09-29,14602.48046875,4,3,1.7,123,52.3
2022-09-30,14829.330078125,5,2,2.1,133,56.6
2022-10-03,14638.48046875,8,2,3.4,129,54.9
2022-10-04,14965.7802734375,7,0,3.0,146,62.1
2022-10-06,15053.0302734375,9,0,3.8,152,64.7
2022-10-07,15036.6806640625,2,1,0.9,147,62.6
2022-10-10,14951.630859375,7,1,3.0,141,60.0
2022-10-11,14721.880859375,2,4,0.9,123,52.3
2022-10-12,14829.9306640625,3,5,1.3,134,57.0
2022-10-13,14730.2802734375,4,3,1.7,129,54.9
2022-10-14,14815.080078125,5,4,2.1,127,54.0
2022-10-17,14906.130859375,2,5,0.9,131,55.7
2022-10-18,15056.5302734375,5,3,2.1,137,58.3
2022-10-19,15068.580078125,6,4,2.6,138,58.7
2022-10-20,15112.080078125,3,6,1.3,138,58.7
2022-10-21,15081.080078125,10,8,4.3,133,56.6
2022-10-24,15198.73046875,7,0,3.0,140,59.6
2022-10-25,15158.080078125,10,3,4.3,139,59.1
2022-10-27,15244.23046875,14,4,6.0,142,60.4
2022-10-28,15241.580078125,10,4,4.3,143,60.9
2022-10-31,15423.9794921875,14,1,6.0,147,62.6
2022-11-01,15537.3798828125,17,0,7.2,154,65.5
2022-11-02,15497.529296875,11,0,4.7,156,66.4
2022-11-03,15484.6796875,11,1,4.7,155,66.0
2022-11-04,15530.8291015625,11,3,4.7,156,66.4
2022-11-07,15615.1298828125,18,3,7.7,158,67.2
2022-11-09,15567.2294921875,17,1,7.2,152,64.7
2022-11-10,15439.9794921875,6,7,2.6,151,64.3
2022-11-11,15649.0791015625,10,3,4.3,152,64.7
2022-11-14,15650.1796875,5,4,2.1,159,67.7
2022-11-15,15693.8798828125,7,1,3.0,158,67.2
2022-11-16,15663.279296875,10,2,4.3,152,64.7
2022-11-17,15597.2294921875,9,3,3.8,145,61.7
2022-11-18,15550.8291015625,7,6,3.0,142,60.2
2022-11-21,15453.779296875,6,7,2.5,144,61.0
2022-11-22,15509.1796875,8,7,3.4,145,61.2
2022-11-23,15538.1298828125,6,8,2.5,146,61.6
2022-11-24,15680.779296875,11,4,4.6,152,64.1
2022-11-25,15727.2294921875,13,1,5.5,157,66.2
2022-11-28,15784.4296875,15,0,6.3,162,68.4
2022-11-29,15812.4296875,11,2,4.6,163,68.8
2022-11-30,15946.1298828125,8,1,3.4,171,72.2
2022-12-01,16003.9296875,9,0,3.8,170,71.7
2022-12-02,15963.4794921875,12,0,5.1,173,73.0
2022-12-05,15967.1796875,10,0,4.2,171,72.2
2022-12-06,15922.8291015625,10,0,4.2,169,71.3
2022-12-07,15861.9794921875,11,0,4.6,167,70.5
2022-12-08,15911.0791015625,10,0,4.2,168,70.9
2022-12-09,15812.7294921875,14,2,5.9,168,70.9
2022-12-12,15827.9794921875,4,3,1.7,167,70.5
2022-12-13,15904.4794921875,12,1,5.1,171,72.2
2022-12-14,15963.779296875,16,0,6.8,170,71.7
2022-12-15,15783.779296875,11,2,4.6,167,70.5
2022-12-16,15636.3291015625,1,3,0.4,160,67.5
2022-12-19,15755.1796875,4,5,1.7,160,67.5
2022-12-20,15726.1796875,4,4,1.7,158,66.7
2022-12-21,15527.529296875,2,1,0.8,153,64.6
2022-12-22,15431.4794921875,1,4,0.4,145,61.2
2022-12-23,15045.98046875,0,7,0.0,123,51.9
2022-12-27,15418.3291015625,2,1,0.8,143,60.3
2022-12-28,15432.779296875,1,0,0.4,144,60.8
2022-12-29,15485.1796875,3,0,1.3,143,60.1
2022-12-30,15448.8291015625,4,0,1.7,144,60.5
2023-01-02,15523.650390625,6,2,2.5,144,60.5
2023-01-03,15557.7998046875,8,1,3.4,149,62.6
2023-01-04,15393.0,4,1,1.7,144,60.5
2023-01-05,15386.2001953125,3,1,1.3,143,60.1
2023-01-06,15272.0,3,2,1.3,140,58.8
2023-01-09,15450.099609375,2,1,0.8,143,60.1
2023-01-10,15325.25,1,1,0.4,137,57.6
2023-01-11,15301.349609375,2,5,0.8,135,56.7
2023-01-12,15279.599609375,1,4,0.4,135,56.7
2023-01-13,15346.099609375,2,6,0.8,138,58.0
2023-01-16,15305.4501953125,2,3,0.8,137,57.6
2023-01-17,15396.150390625,1,4,0.4,137,57.6
2023-01-18,15466.349609375,1,3,0.4,137,57.6
2023-01-19,15419.7001953125,2,4,0.8,138,58.0
2023-01-20,15347.900390625,2,6,0.8,134,56.3
2023-01-23,15403.2001953125,2,6,0.8,137,57.6
2023-01-24,15388.5498046875,2,3,0.8,130,54.6
2023-01-25,15171.9501953125,0,10,0.0,126,52.9
2023-01-27,14874.75,0,16,0.0,118,49.6
2023-01-30,14854.2001953125,3,6,1.3,118,49.6
2023-01-31,14935.5,3,5,1.3,123,51.7
2023-02-01,14847.650390625,5,5,2.1,119,50.0
2023-02-02,14839.400390625,6,9,2.5,116,48.7
2023-02-03,14962.349609375,4,12,1.7,117,49.2
2023-02-06,14934.150390625,7,4,2.9,125,52.5
2023-02-07,14902.2001953125,6,3,2.5,126,52.9
2023-02-08,15028.2998046875,1,2,0.4,138,58.0
2023-02-09,15030.099609375,4,4,1.7,139,58.4
2023-02-10,15015.849609375,3,4,1.3,137,57.6
2023-02-13,14900.5,3,3,1.3,134,56.3
2023-02-14,14968.900390625,2,5,0.8,130,54.6
2023-02-15,15039.650390625,3,3,1.3,134,56.3
2023-02-16,15083.75,8,4,3.4,140,58.8
2023-02-17,15003.9501953125,5,3,2.1,134,56.3
2023-02-20,14938.650390625,7,6,2.9,134,56.3
2023-02-21,14913.9501953125,7,6,2.9,129,54.2
2023-02-22,14701.900390625,6,9,2.5,129,54.2
2023-02-23,14666.75,4,8,1.7,124,52.1
2023-02-24,14630.4501953125,1,9,0.4,118,49.6
2023-02-27,14548.7001953125,0,13,0.0,110,46.2
2023-02-28,14518.75,2,8,0.8,108,45.4
2023-03-01,14664.849609375,2,3,0.8,113,47.5
2023-03-02,14587.25,1,2,0.4,112,47.1
2023-03-03,14774.75,1,5,0.4,117,49.2
2023-03-06,14881.0,2,2,0.8,124,52.1
2023-03-08,14921.9501953125,9,5,3.8,125,52.5
2023-03-09,14803.9501953125,10,2,4.2,117,49.2
2023-03-10,14679.849609375,6,4,2.5,121,50.8
2023-03-13,14454.4501953125,5,11,2.1,106,44.5
2023-03-14,14358.5498046875,0,20,0.0,109,45.8
2023-03-15,14320.2998046875,2,8,0.8,102,42.9
2023-03-16,14330.349609375,3,19,1.3,101,42.4
2023-03-17,14420.849609375,3,8,1.3,105,44.1
2023-03-20,14317.099609375,3,17,1.3,100,42.0
2023-03-21,14411.2998046875,3,6,1.3,99,41.6
2023-03-22,14460.0,2,5,0.8,103,43.3
2023-03-23,14403.599609375,1,5,0.4,103,43.3
2023-03-24,14279.0,3,7,1.3,98,41.2
2023-03-27,14262.7001953125,4,16,1.7,95,39.9
2023-03-28,14211.7998046875,2,14,0.8,93,39.1
2023-03-29,14345.599609375,5,12,2.1,102,42.9
2023-03-31,14557.849609375,9,2,3.8,111,46.6
2023-04-03,14601.9501953125,7,0,2.9,108,45.4
2023-04-05,14709.400390625,5,0,2.1,116,48.7
2023-04-06,14759.2001953125,6,0,2.5,120,50.4
2023-04-10,14790.5498046875,9,0,3.8,123,51.7
2023-04-11,14867.25,10,0,4.2,123,51.7
2023-04-12,14941.5498046875,6,0,2.5,125,52.5
2023-04-13,14954.25,4,0,1.7,126,52.9
2023-04-17,14904.2998046875,10,2,4.2,127,53.4
2023-04-18,14897.0,8,0,3.4,130,54.6
2023-04-19,14856.900390625,6,1,2.5,130,54.6
2023-04-20,14861.75,4,1,1.7,130,54.6
2023-04-21,14847.099609375,8,2,3.4,126,52.9
2023-04-24,14930.150390625,8,2,3.4,128,53.8
2023-04-25,14955.7001953125,8,4,3.4,130,54.6
2023-04-26,14994.400390625,5,4,2.1,132,55.5
2023-04-27,15075.0498046875,15,1,6.3,135,56.7
2023-04-28,15219.5498046875,15,2,6.3,143,60.1
2023-05-02,15300.75,29,2,12.2,146,61.3
2023-05-03,15276.400390625,17,1,7.1,141,59.2
2023-05-04,15405.5,11,0,4.6,152,63.9
2023-05-05,15278.599609375,15,0,6.3,146,61.3
2023-05-08,15427.099609375,20,0,8.4,154,64.7
2023-05-09,15420.599609375,14,0,5.9,157,65.7
2023-05-10,15466.0498046875,11,0,4.6,154,64.4
2023-05-11,15484.0498046875,12,0,5.0,158,66.1
2023-05-12,15477.349609375,17,0,7.1,154,64.4
2023-05-15,15549.7001953125,17,0,7.1,161,67.4
2023-05-16,15492.400390625,20,0,8.4,160,66.9
2023-05-17,15426.349609375,17,1,7.1,158,66.1
2023-05-18,15361.599609375,13,1,5.4,152,63.6
2023-05-19,15407.5498046875,9,1,3.8,154,64.4
2023-05-22,15504.0,10,1,4.2,157,65.7
2023-05-23,15544.75,15,1,6.3,162,67.8
2023-05-24,15515.9501953125,14,1,5.9,159,66.5
2023-05-25,15555.25,15,0,6.3,156,65.3
2023-05-26,15696.75,22,2,9.2,164,68.6
2023-05-29,15772.349609375,23,0,9.6,170,71.1
2023-05-30,15799.4501953125,24,0,10.0,171,71.5
2023-05-31,15766.400390625,34,0,14.2,172,72.0
2023-06-01,15760.349609375,21,0,8.8,174,72.8
2023-06-02,15811.2001953125,27,0,11.3,177,74.1
2023-06-05,15859.5,26,0,10.9,183,76.6
2023-06-06,15878.400390625,23,0,9.6,179,74.9
2023-06-07,16006.7001953125,33,0,13.8,187,78.2
2023-06-08,15921.0498046875,25,0,10.5,187,78.2
2023-06-09,15877.400390625,17,2,7.1,180,75.3
2023-06-12,15929.099609375,18,1,7.5,179,74.9
2023-06-13,16048.2001953125,33,0,13.8,186,77.8
2023-06-14,16084.0498046875,33,0,13.8,187,78.2
2023-06-15,16058.25,33,0,13.8,184,77.0
2023-06-16,16181.4501953125,28,0,11.7,189,79.1
2023-06-19,16142.150390625,28,0,11.7,191,79.9
2023-06-20,16199.9501953125,19,0,7.9,194,81.2
2023-06-21,16240.9501953125,33,0,13.8,193,80.8
2023-06-22,16140.7998046875,6,0,2.5,190,79.5
2023-06-23,16011.7998046875,9,1,3.8,184,77.0
2023-06-26,16066.150390625,9,1,3.8,189,79.1
2023-06-27,16163.5,15,0,6.3,191,79.9
2023-06-28,16277.2001953125,26,0,10.9,191,79.9
2023-06-30,16430.0,33,0,13.8,194,81.2
2023-07-03,16527.94921875,32,0,13.4,198,82.8
2023-07-04,16556.05078125,17,0,7.1,200,83.7
2023-07-05,16597.19921875,30,0,12.6,197,82.4
2023-07-06,16695.05078125,35,0,14.6,201,84.1
2023-07-07,16564.900390625,26,0,10.9,201,84.1
2023-07-10,16553.75,14,0,5.9,195,81.6
2023-07-11,16648.0,23,1,9.6,197,82.4
2023-07-12,16641.05078125,28,0,11.7,199,83.3
2023-07-13,16623.900390625,30,1,12.6,199,83.3
2023-07-14,16765.44921875,24,0,10.0,201,84.1
2023-07-17,16872.05078125,40,0,16.7,203,84.9
2023-07-18,16872.0,16,0,6.7,201,84.1
2023-07-19,16953.5,25,0,10.5,203,84.9
2023-07-20,17042.55078125,26,0,10.9,201,84.1
2023-07-21,16904.30078125,20,1,8.4,202,84.5
2023-07-24,16865.150390625,33,0,13.8,201,84.1
2023-07-25,16896.900390625,32,2,13.4,204,85.4
2023-07-26,16975.0,40,0,16.7,208,87.0
2023-07-27,16919.19921875,38,0,15.9,207,86.6
2023-07-28,16948.349609375,29,1,12.1,211,88.3
2023-07-31,17059.0,40,1,16.7,211,88.3
2023-08-01,17051.150390625,36,1,15.1,214,89.5
2023-08-02,16858.94921875,12,0,5.0,212,88.7
2023-08-03,16772.30078125,11,1,4.6,211,88.3
2023-08-04,16890.599609375,15,0,6.3,214,89.5
2023-08-07,16956.349609375,16,0,6.7,216,90.4
2023-08-08,16949.25,20,0,8.4,211,88.3
2023-08-09,17003.849609375,25,0,10.5,214,89.5
2023-08-10,16939.849609375,23,0,9.6,214,89.5
2023-08-11,16860.150390625,23,0,9.6,215,90.0
2023-08-14,16825.55078125,16,1,6.7,208,87.0
2023-08-16,16853.05078125,18,1,7.5,202,84.5
2023-08-17,16802.25,18,0,7.5,204,85.4
2023-08-18,16757.69921875,14,1,5.9,202,84.5
2023-08-21,16852.05078125,14,0,5.8,206,85.8
2023-08-22,16905.25,20,0,8.3,209,87.1
2023-08-23,16950.25,29,0,12.1,209,87.1
2023-08-24,16930.150390625,26,0,10.8,211,87.9
2023-08-25,16820.849609375,10,0,4.2,207,86.2
2023-08-28,16875.30078125,7,0,2.9,208,86.7
2023-08-29,16927.30078125,8,0,3.3,210,87.5
2023-08-30,16968.94921875,14,0,5.8,216,90.0
2023-08-31,16924.30078125,27,0,11.2,211,87.9
2023-09-01,17074.55078125,45,0,18.8,214,89.2
2023-09-04,17180.94921875,50,0,20.8,217,90.4
2023-09-05,17252.099609375,46,0,19.2,219,91.2
2023-09-06,17284.599609375,22,0,9.2,223,92.9
2023-09-07,17385.5,30,0,12.5,225,93.8
2023-09-08,17487.44921875,39,0,16.2,228,95.0
2023-09-11,17653.349609375,48,0,20.0,230,95.8
2023-09-12,17460.55078125,26,0,10.8,225,93.8
2023-09-13,17526.75,13,0,5.4,225,93.8
2023-09-14,17603.5,27,0,11.2,227,94.6
2023-09-15,17665.80078125,27,0,11.2,229,95.4
2023-09-18,17613.599609375,16,0,6.7,227,94.6
2023-09-20,17449.349609375,10,0,4.2,223,92.9
2023-09-21,17303.5,3,0,1.2,221,92.1
2023-09-22,17260.80078125,6,0,2.5,219,91.2
2023-09-25,17272.55078125,11,0,4.6,219,91.2
2023-09-26,17276.75,8,0,3.3,217,90.4
2023-09-27,17341.599609375,12,0,5.0,221,92.1
2023-09-28,17170.44921875,13,0,5.4,214,89.2
2023-09-29,17292.599609375,13,2,5.4,216,90.0
2023-10-03,17254.400390625,20,1,8.3,218,90.5
2023-10-04,17123.099609375,5,1,2.1,217,90.0
2023-10-05,17195.80078125,11,2,4.6,216,89.6
2023-10-06,17293.599609375,12,0,5.0,217,90.0
2023-10-09,17127.69921875,9,1,3.7,213,88.4
2023-10-10,17303.349609375,13,0,5.4,215,89.2
2023-10-11,17407.349609375,16,0,6.6,219,90.9
2023-10-12,17419.69921875,16,0,6.6,220,91.3
2023-10-13,17390.349609375,16,0,6.6,218,90.5
2023-10-16,17393.0,19,0,7.9,217,90.0
2023-10-17,17467.69921875,19,0,7.9,220,91.3
2023-10-18,17344.0,13,0,5.4,217,90.0
2023-10-19,17310.5,10,2,4.1,212,88.0
2023-10-20,17208.75,12,1,5.0,207,85.9
2023-10-23,16888.69921875,7,3,2.9,192,79.7
2023-10-25,16760.80078125,2,3,0.8,189,78.4
2023-10-26,16555.44921875,2,4,0.8,185,76.8
2023-10-27,16765.44921875,6,3,2.5,188,78.0
2023-10-30,16826.099609375,2,2,0.8,192,79.7
2023-10-31,16801.099609375,6,1,2.5,191,79.3
2023-11-01,16732.94921875,6,1,2.5,182,75.5
2023-11-02,16890.80078125,12,1,5.0,193,80.1
2023-11-03,17000.94921875,13,0,5.4,194,80.5
2023-11-06,17159.400390625,16,0,6.6,199,82.6
2023-11-07,17187.80078125,14,0,5.8,197,81.7
2023-11-08,17259.69921875,22,0,9.1,200,83.0
2023-11-09,17218.900390625,23,0,9.5,201,83.4
2023-11-10,17256.599609375,15,0,6.2,201,83.4
2023-11-13,17318.599609375,25,0,10.4,200,83.0
2023-11-15,17508.05078125,33,0,13.7,202,83.8
2023-11-16,17593.099609375,34,0,14.1,202,83.8
2023-11-17,17600.5,39,0,16.2,206,85.5
2023-11-20,17573.650390625,34,0,14.1,210,87.1
2023-11-21,17627.599609375,29,0,12.0,210,87.1
2023-11-22,17627.69921875,22,0,9.1,208,86.3
2023-11-23,17639.400390625,15,0,6.2,209,86.7
2023-11-24,17643.5,20,0,8.3,207,85.9
2023-11-28,17741.80078125,28,0,11.6,208,86.3
2023-11-29,17904.099609375,34,0,14.1,211,87.6
2023-11-30,17987.94921875,43,0,17.8,213,88.0
2023-12-01,18115.349609375,56,0,23.1,214,88.4
2023-12-04,18448.5,63,0,26.0,221,91.3
2023-12-05,18588.55078125,45,0,18.6,223,92.1
2023-12-06,18680.0,43,0,17.8,225,93.0
2023-12-07,18703.849609375,42,0,17.4,225,93.0
2023-12-08,18703.5,37,0,15.3,224,92.6
2023-12-11,18770.19921875,25,0,10.3,222,91.7
2023-12-12,18686.80078125,37,0,15.3,222,91.7
2023-12-13,18751.44921875,28,0,11.6,223,92.1
2023-12-14,18973.849609375,59,0,24.4,225,93.0
2023-12-15,19145.05078125,61,0,25.2,225,93.0
2023-12-18,19155.55078125,41,0,16.9,227,93.8
2023-12-19,19169.25,36,0,14.9,230,95.0
2023-12-20,18779.44921875,37,0,15.3,223,92.1
2023-12-21,18941.80078125,5,0,2.1,227,93.8
2023-12-22,19054.69921875,19,0,7.9,227,93.8
2023-12-26,19148.849609375,24,0,9.9,228,94.2
2023-12-27,19296.94921875,36,0,14.9,228,94.2
2023-12-28,19399.25,50,0,20.7,228,94.2
2023-12-29,19429.150390625,42,0,17.4,231,95.5
2024-01-02,19418.400390625,46,2,19.0,230,95.0
2024-01-03,19367.150390625,34,0,14.0,230,95.0
2024-01-04,19541.25,58,0,24.0,231,95.5
2024-01-05,19590.599609375,54,1,22.3,231,95.5
2024-01-08,19417.69921875,26,0,10.7,226,93.4
2024-01-09,19459.55078125,31,0,12.8,226,93.4
2024-01-10,19517.849609375,20,0,8.3,223,92.1
2024-01-11,19584.349609375,36,0,14.9,222,91.7
2024-01-12,19745.599609375,33,0,13.6,223,92.1
2024-01-15,19885.55078125,46,0,19.0,221,91.3
2024-01-16,19827.55078125,35,0,14.5,219,90.5
2024-01-17,19487.599609375,14,1,5.8,213,88.0
2024-01-18,19414.80078125,16,1,6.6,210,86.8
2024-01-19,19606.400390625,39,0,16.1,212,87.6
2024-01-23,19206.44921875,48,2,19.8,201,83.1
2024-01-24,19451.0,14,3,5.8,204,84.3
2024-01-25,19393.0,18,1,7.4,203,83.9
2024-01-29,19711.650390625,42,1,17.4,206,85.1
2024-01-30,19574.19921875,43,0,17.8,203,83.9
2024-01-31,19802.099609375,28,1,11.6,206,85.1
2024-02-01,19777.349609375,36,1,14.9,208,86.0
2024-02-02,19910.80078125,46,1,19.0,207,85.5
2024-02-05,19853.5,48,3,19.8,202,83.5
2024-02-06,20033.75,44,3,18.2,201,83.1
2024-02-07,20109.55078125,48,1,19.8,202,83.5
2024-02-08,19987.55078125,42,1,17.4,197,81.4
2024-02-09,19961.5,24,2,9.9,192,79.3
2024-02-12,19675.19921875,25,0,10.3,188,77.7
2024-02-13,19782.900390625,12,2,5.0,191,78.9
2024-02-14,19922.30078125,14,2,5.8,190,78.5
2024-02-15,20037.0,27,2,11.2,192,79.3
2024-02-16,20164.900390625,32,1,13.2,195,80.6
2024-02-20,20271.900390625,34,0,14.0,196,81.0
2024-02-21,20128.30078125,26,0,10.7,195,80.6
2024-02-22,20283.94921875,16,0,6.6,196,81.0
2024-02-23,20313.5,31,0,12.8,196,81.0
2024-02-26,20255.80078125,25,0,10.3,192,79.3
2024-02-27,20292.849609375,22,0,9.1,190,78.5
2024-02-28,20020.400390625,15,4,6.2,187,77.3
2024-02-29,20090.05078125,5,4,2.1,189,78.1
2024-03-01,20349.80078125,16,1,6.6,193,79.8
2024-03-04,20432.05078125,31,0,12.8,191,78.9
2024-03-05,20382.0,26,2,10.7,190,78.5
2024-03-06,20379.55078125,16,2,6.6,187,77.3
2024-03-07,20434.80078125,23,0,9.5,189,78.1
2024-03-11,20288.75,24,2,9.9,188,77.7
2024-03-12,20171.400390625,4,3,1.7,183,75.6
2024-03-13,19646.30078125,3,10,1.2,168,69.4
2024-03-14,19916.349609375,1,8,0.4,176,72.7
2024-03-15,19825.19921875,2,0,0.8,175,72.3
2024-03-18,19843.099609375,4,2,1.7,177,73.1
2024-03-19,19610.55078125,3,4,1.2,172,71.1
2024-03-20,19632.05078125,1,7,0.4,169,69.8
2024-03-21,19897.400390625,4,2,1.7,175,72.3
2024-03-22,19994.599609375,11,1,4.5,177,73.1
2024-03-26,20005.25,15,3,6.2,178,73.6
2024-03-27,20087.80078125,16,3,6.6,180,74.4
2024-03-28,20255.150390625,18,6,7.4,181,74.8
2024-04-01,20492.55078125,31,0,12.8,191,78.9
2024-04-02,20569.75,28,0,11.6,192,79.3
2024-04-03,20605.69921875,30,0,12.4,194,80.2
2024-04-04,20664.650390625,26,0,10.7,195,80.6
2024-04-05,20715.099609375,22,0,9.1,195,80.6
2024-04-08,20819.099609375,35,1,14.5,197,81.4
2024-04-09,20790.69921875,22,0,9.1,196,81.0
2024-04-10,20915.19921875,19,0,7.9,196,81.0
2024-04-12,20745.5,24,1,9.9,196,81.0
2024-04-15,20478.75,9,2,3.7,191,78.9
2024-04-16,20423.0,10,3,4.1,189,78.1
2024-04-18,20324.69921875,19,0,7.9,185,76.4
2024-04-19,20385.19921875,9,2,3.7,185,76.4
